observable,sintetico,base,Q,timestamp,AGLOMERADO,valor,frac
CB_EQUIV,mean,H,2021-05-15,2023-10-29 07:48:08.127116,14,2.839,0.02
CB_EQUIV,median,H,2021-05-15,2023-10-29 07:48:08.127116,14,2.59,0.02
Indigencia,mean,H,2021-05-15,2023-10-29 07:48:08.127116,14,0.0991,0.02
Indigencia,sum,H,2021-05-15,2023-10-29 07:48:08.127116,14,4950.0,0.02
P47T_hogar,mean,H,2021-05-15,2023-10-29 07:48:08.127116,14,390080.0,0.02
P47T_hogar,median,H,2021-05-15,2023-10-29 07:48:08.127116,14,324250.0,0.02
P47T_hogar,q10,H,2021-05-15,2023-10-29 07:48:08.127116,14,107070.0,0.02
P47T_hogar,q25,H,2021-05-15,2023-10-29 07:48:08.127116,14,191000.0,0.02
P47T_hogar,q75,H,2021-05-15,2023-10-29 07:48:08.127116,14,522160.0,0.02
P47T_hogar,q90,H,2021-05-15,2023-10-29 07:48:08.127116,14,745260.0,0.02
Pobreza,mean,H,2021-05-15,2023-10-29 07:48:08.127116,14,0.3994,0.02
Pobreza,sum,H,2021-05-15,2023-10-29 07:48:08.127116,14,19950.0,0.02
Total,mean,H,2021-05-15,2023-10-29 07:48:08.127116,14,1.0,0.02
Total,sum,H,2021-05-15,2023-10-29 07:48:08.127116,14,49950.0,0.02
gap_indigencia,mean,H,2021-05-15,2023-10-29 07:48:08.127116,14,257580.0,0.02
gap_indigencia,median,H,2021-05-15,2023-10-29 07:48:08.127116,14,200620.0,0.02
gap_pobreza,mean,H,2021-05-15,2023-10-29 07:48:08.127116,14,78710.0,0.02
gap_pobreza,median,H,2021-05-15,2023-10-29 07:48:08.127116,14,45240.0,0.02
CBA,mean,H,2021-08-15,2023-10-29 07:57:01.894113,14,130540.0,0.02
CBA,median,H,2021-08-15,2023-10-29 07:57:01.894113,14,119080.0,0.02
CBT,mean,H,2021-08-15,2023-10-29 07:57:01.894113,14,304570.0,0.02
CBT,median,H,2021-08-15,2023-10-29 07:57:01.894113,14,277850.0,0.02
CB_EQUIV,mean,H,2021-08-15,2023-10-29 07:57:01.894113,14,2.839,0.02
CB_EQUIV,median,H,2021-08-15,2023-10-29 07:57:01.894113,14,2.59,0.02
Indigencia,mean,H,2021-08-15,2023-10-29 07:57:01.894113,14,0.0801,0.02
Indigencia,sum,H,2021-08-15,2023-10-29 07:57:01.894113,14,4000.0,0.02
P47T_hogar,mean,H,2021-08-15,2023-10-29 07:57:01.894113,14,474930.0,0.02
P47T_hogar,median,H,2021-08-15,2023-10-29 07:57:01.894113,14,390010.0,0.02
P47T_hogar,q10,H,2021-08-15,2023-10-29 07:57:01.894113,14,123310.0,0.02
P47T_hogar,q25,H,2021-08-15,2023-10-29 07:57:01.894113,14,222480.0,0.02
P47T_hogar,q75,H,2021-08-15,2023-10-29 07:57:01.894113,14,633050.0,0.02
P47T_hogar,q90,H,2021-08-15,2023-10-29 07:57:01.894113,14,946770.0,0.02
Pobreza,mean,H,2021-08-15,2023-10-29 07:57:01.894113,14,0.2973,0.02
Pobreza,sum,H,2021-08-15,2023-10-29 07:57:01.894113,14,14850.0,0.02
Total,mean,H,2021-08-15,2023-10-29 07:57:01.894113,14,1.0,0.02
Total,sum,H,2021-08-15,2023-10-29 07:57:01.894113,14,49950.0,0.02
gap_indigencia,mean,H,2021-08-15,2023-10-29 07:57:01.894113,14,344390.0,0.02
gap_indigencia,median,H,2021-08-15,2023-10-29 07:57:01.894113,14,259890.0,0.02
gap_pobreza,mean,H,2021-08-15,2023-10-29 07:57:01.894113,14,170360.0,0.02
gap_pobreza,median,H,2021-08-15,2023-10-29 07:57:01.894113,14,112020.0,0.02
CBA,mean,H,2021-11-15,2023-10-29 08:06:08.861284,14,129630.0,0.02
CBA,median,H,2021-11-15,2023-10-29 08:06:08.861284,14,118260.0,0.02
CBT,mean,H,2021-11-15,2023-10-29 08:06:08.861284,14,301610.0,0.02
CBT,median,H,2021-11-15,2023-10-29 08:06:08.861284,14,275150.0,0.02
CB_EQUIV,mean,H,2021-11-15,2023-10-29 08:06:08.861284,14,2.839,0.02
CB_EQUIV,median,H,2021-11-15,2023-10-29 08:06:08.861284,14,2.59,0.02
Indigencia,mean,H,2021-11-15,2023-10-29 08:06:08.861284,14,0.0831,0.02
Indigencia,sum,H,2021-11-15,2023-10-29 08:06:08.861284,14,4150.0,0.02
P47T_hogar,mean,H,2021-11-15,2023-10-29 08:06:08.861284,14,433960.0,0.02
P47T_hogar,median,H,2021-11-15,2023-10-29 08:06:08.861284,14,347590.0,0.02
P47T_hogar,q10,H,2021-11-15,2023-10-29 08:06:08.861284,14,112460.0,0.02
P47T_hogar,q25,H,2021-11-15,2023-10-29 08:06:08.861284,14,219340.0,0.02
P47T_hogar,q75,H,2021-11-15,2023-10-29 08:06:08.861284,14,577340.0,0.02
P47T_hogar,q90,H,2021-11-15,2023-10-29 08:06:08.861284,14,830110.0,0.02
Pobreza,mean,H,2021-11-15,2023-10-29 08:06:08.861284,14,0.3363,0.02
Pobreza,sum,H,2021-11-15,2023-10-29 08:06:08.861284,14,16800.0,0.02
Total,mean,H,2021-11-15,2023-10-29 08:06:08.861284,14,1.0,0.02
Total,sum,H,2021-11-15,2023-10-29 08:06:08.861284,14,49950.0,0.02
gap_indigencia,mean,H,2021-11-15,2023-10-29 08:06:08.861284,14,304330.0,0.02
gap_indigencia,median,H,2021-11-15,2023-10-29 08:06:08.861284,14,221320.0,0.02
gap_pobreza,mean,H,2021-11-15,2023-10-29 08:06:08.861284,14,132350.0,0.02
gap_pobreza,median,H,2021-11-15,2023-10-29 08:06:08.861284,14,84850.0,0.02
CBA,mean,H,2022-02-15,2023-10-29 08:15:12.652271,14,129830.0,0.02
CBA,median,H,2022-02-15,2023-10-29 08:15:12.652271,14,117610.0,0.02
CBT,mean,H,2022-02-15,2023-10-29 08:15:12.652271,14,292940.0,0.02
CBT,median,H,2022-02-15,2023-10-29 08:15:12.652271,14,265370.0,0.02
CB_EQUIV,mean,H,2022-02-15,2023-10-29 08:15:12.652271,14,2.782,0.02
CB_EQUIV,median,H,2022-02-15,2023-10-29 08:15:12.652271,14,2.52,0.02
Indigencia,mean,H,2022-02-15,2023-10-29 08:15:12.652271,14,0.0789,0.02
Indigencia,sum,H,2022-02-15,2023-10-29 08:15:12.652271,14,3900.0,0.02
P47T_hogar,mean,H,2022-02-15,2023-10-29 08:15:12.652271,14,437450.0,0.02
P47T_hogar,median,H,2022-02-15,2023-10-29 08:15:12.652271,14,373560.0,0.02
P47T_hogar,q10,H,2022-02-15,2023-10-29 08:15:12.652271,14,126180.0,0.02
P47T_hogar,q25,H,2022-02-15,2023-10-29 08:15:12.652271,14,224570.0,0.02
P47T_hogar,q75,H,2022-02-15,2023-10-29 08:15:12.652271,14,542640.0,0.02
P47T_hogar,q90,H,2022-02-15,2023-10-29 08:15:12.652271,14,791780.0,0.02
Pobreza,mean,H,2022-02-15,2023-10-29 08:15:12.652271,14,0.3104,0.02
Pobreza,sum,H,2022-02-15,2023-10-29 08:15:12.652271,14,15350.0,0.02
Total,mean,H,2022-02-15,2023-10-29 08:15:12.652271,14,1.0,0.02
Total,sum,H,2022-02-15,2023-10-29 08:15:12.652271,14,49450.0,0.02
gap_indigencia,mean,H,2022-02-15,2023-10-29 08:15:12.652271,14,307620.0,0.02
gap_indigencia,median,H,2022-02-15,2023-10-29 08:15:12.652271,14,238570.0,0.02
gap_pobreza,mean,H,2022-02-15,2023-10-29 08:15:12.652271,14,144510.0,0.02
gap_pobreza,median,H,2022-02-15,2023-10-29 08:15:12.652271,14,94100.0,0.02
CBA,mean,H,2022-05-15,2023-10-29 08:24:27.244733,14,130510.0,0.02
CBA,median,H,2022-05-15,2023-10-29 08:24:27.244733,14,118230.0,0.02
CBT,mean,H,2022-05-15,2023-10-29 08:24:27.244733,14,292350.0,0.02
CBT,median,H,2022-05-15,2023-10-29 08:24:27.244733,14,264840.0,0.02
CB_EQUIV,mean,H,2022-05-15,2023-10-29 08:24:27.244733,14,2.782,0.02
CB_EQUIV,median,H,2022-05-15,2023-10-29 08:24:27.244733,14,2.52,0.02
Indigencia,mean,H,2022-05-15,2023-10-29 08:24:27.244733,14,0.1052,0.02
Indigencia,sum,H,2022-05-15,2023-10-29 08:24:27.244733,14,5200.0,0.02
P47T_hogar,mean,H,2022-05-15,2023-10-29 08:24:27.244733,14,396510.0,0.02
P47T_hogar,median,H,2022-05-15,2023-10-29 08:24:27.244733,14,331940.0,0.02
P47T_hogar,q10,H,2022-05-15,2023-10-29 08:24:27.244733,14,119560.0,0.02
P47T_hogar,q25,H,2022-05-15,2023-10-29 08:24:27.244733,14,195450.0,0.02
P47T_hogar,q75,H,2022-05-15,2023-10-29 08:24:27.244733,14,519840.0,0.02
P47T_hogar,q90,H,2022-05-15,2023-10-29 08:24:27.244733,14,695590.0,0.02
Pobreza,mean,H,2022-05-15,2023-10-29 08:24:27.244733,14,0.3509,0.02
Pobreza,sum,H,2022-05-15,2023-10-29 08:24:27.244733,14,17350.0,0.02
Total,mean,H,2022-05-15,2023-10-29 08:24:27.244733,14,1.0,0.02
Total,sum,H,2022-05-15,2023-10-29 08:24:27.244733,14,49450.0,0.02
gap_indigencia,mean,H,2022-05-15,2023-10-29 08:24:27.244733,14,265990.0,0.02
gap_indigencia,median,H,2022-05-15,2023-10-29 08:24:27.244733,14,200080.0,0.02
gap_pobreza,mean,H,2022-05-15,2023-10-29 08:24:27.244733,14,104160.0,0.02
gap_pobreza,median,H,2022-05-15,2023-10-29 08:24:27.244733,14,66480.0,0.02
CBA,mean,H,2022-08-15,2023-10-29 08:33:51.584473,14,129720.0,0.02
CBA,median,H,2022-08-15,2023-10-29 08:33:51.584473,14,117510.0,0.02
CBT,mean,H,2022-08-15,2023-10-29 08:33:51.584473,14,292730.0,0.02
CBT,median,H,2022-08-15,2023-10-29 08:33:51.584473,14,265180.0,0.02
CB_EQUIV,mean,H,2022-08-15,2023-10-29 08:33:51.584473,14,2.782,0.02
CB_EQUIV,median,H,2022-08-15,2023-10-29 08:33:51.584473,14,2.52,0.02
Indigencia,mean,H,2022-08-15,2023-10-29 08:33:51.584473,14,0.1021,0.02
Indigencia,sum,H,2022-08-15,2023-10-29 08:33:51.584473,14,5050.0,0.02
P47T_hogar,mean,H,2022-08-15,2023-10-29 08:33:51.584473,14,449170.0,0.02
P47T_hogar,median,H,2022-08-15,2023-10-29 08:33:51.584473,14,358870.0,0.02
P47T_hogar,q10,H,2022-08-15,2023-10-29 08:33:51.584473,14,109900.0,0.02
P47T_hogar,q25,H,2022-08-15,2023-10-29 08:33:51.584473,14,206230.0,0.02
P47T_hogar,q75,H,2022-08-15,2023-10-29 08:33:51.584473,14,593560.0,0.02
P47T_hogar,q90,H,2022-08-15,2023-10-29 08:33:51.584473,14,841650.0,0.02
Pobreza,mean,H,2022-08-15,2023-10-29 08:33:51.584473,14,0.3407,0.02
Pobreza,sum,H,2022-08-15,2023-10-29 08:33:51.584473,14,16850.0,0.02
Total,mean,H,2022-08-15,2023-10-29 08:33:51.584473,14,1.0,0.02
Total,sum,H,2022-08-15,2023-10-29 08:33:51.584473,14,49450.0,0.02
gap_indigencia,mean,H,2022-08-15,2023-10-29 08:33:51.584473,14,319460.0,0.02
gap_indigencia,median,H,2022-08-15,2023-10-29 08:33:51.584473,14,237310.0,0.02
gap_pobreza,mean,H,2022-08-15,2023-10-29 08:33:51.584473,14,156440.0,0.02
gap_pobreza,median,H,2022-08-15,2023-10-29 08:33:51.584473,14,92420.0,0.02
CBA,mean,H,2022-11-15,2023-10-29 08:43:24.464261,14,133410.0,0.02
CBA,mean,H,2023-02-15,2023-10-29 13:13:16.579203,15,132950.0,0.02
CBA,median,H,2022-11-15,2023-10-29 08:43:24.464261,14,120850.0,0.02
CBT,mean,H,2022-11-15,2023-10-29 08:43:24.464261,14,301930.0,0.02
CBT,mean,H,2023-02-15,2023-10-29 13:13:16.579203,15,275560.0,0.02
CBT,median,H,2022-11-15,2023-10-29 08:43:24.464261,14,273520.0,0.02
CB_EQUIV,mean,H,2022-11-15,2023-10-29 08:43:24.464261,14,2.782,0.02
CB_EQUIV,mean,H,2023-02-15,2023-10-29 13:13:16.579203,15,2.942,0.02
CB_EQUIV,median,H,2022-11-15,2023-10-29 08:43:24.464261,14,2.52,0.02
Indigencia,mean,H,2022-11-15,2023-10-29 08:43:24.464261,14,0.1193,0.02
Indigencia,mean,H,2023-02-15,2023-10-29 13:13:16.579203,15,0.0993,0.02
Indigencia,sum,H,2022-11-15,2023-10-29 08:43:24.464261,14,5900.0,0.02
P47T_hogar,mean,H,2022-11-15,2023-10-29 08:43:24.464261,14,387250.0,0.02
P47T_hogar,mean,H,2023-02-15,2023-10-29 13:13:16.579203,15,352990.0,0.02
P47T_hogar,median,H,2022-11-15,2023-10-29 08:43:24.464261,14,324390.0,0.02
P47T_hogar,q10,H,2022-11-15,2023-10-29 08:43:24.464261,14,112460.0,0.02
P47T_hogar,q25,H,2022-11-15,2023-10-29 08:43:24.464261,14,191000.0,0.02
P47T_hogar,q25,H,2023-02-15,2023-10-29 13:13:16.579203,15,178250.0,0.02
P47T_hogar,q75,H,2022-11-15,2023-10-29 08:43:24.464261,14,510900.0,0.02
P47T_hogar,q75,H,2023-02-15,2023-10-29 13:13:16.579203,15,466110.0,0.02
P47T_hogar,q90,H,2022-11-15,2023-10-29 08:43:24.464261,14,716160.0,0.02
Pobreza,mean,H,2022-11-15,2023-10-29 08:43:24.464261,14,0.3903,0.02
Pobreza,mean,H,2023-02-15,2023-10-29 13:13:16.579203,15,0.3795,0.02
Pobreza,sum,H,2022-11-15,2023-10-29 08:43:24.464261,14,19300.0,0.02
Total,mean,H,2022-11-15,2023-10-29 08:43:24.464261,14,1.0,0.02
Total,mean,H,2023-02-15,2023-10-29 13:13:16.579203,15,1.0,0.02
Total,sum,H,2022-11-15,2023-10-29 08:43:24.464261,14,49450.0,0.02
gap_indigencia,mean,H,2022-11-15,2023-10-29 08:43:24.464261,14,253840.0,0.02
gap_indigencia,mean,H,2023-02-15,2023-10-29 13:13:16.579203,15,220030.0,0.02
gap_indigencia,median,H,2022-11-15,2023-10-29 08:43:24.464261,14,195790.0,0.02
gap_pobreza,mean,H,2022-11-15,2023-10-29 08:43:24.464261,14,85310.0,0.02
gap_pobreza,mean,H,2023-02-15,2023-10-29 13:13:16.579203,15,77430.0,0.02
gap_pobreza,median,H,2022-11-15,2023-10-29 08:43:24.464261,14,62760.0,0.02
CBA,mean,H,2003-08-15,2023-10-29 01:35:59.580334,15,122100.0,0.02
CBA,median,H,2003-08-15,2023-10-29 01:35:59.580334,15,112750.0,0.02
CBT,mean,H,2003-08-15,2023-10-29 01:35:59.580334,15,273570.0,0.02
CBT,median,H,2003-08-15,2023-10-29 01:35:59.580334,15,252630.0,0.02
CB_EQUIV,mean,H,2003-08-15,2023-10-29 01:35:59.580334,15,3.0,0.02
CB_EQUIV,median,H,2003-08-15,2023-10-29 01:35:59.580334,15,2.77,0.02
Indigencia,mean,H,2003-08-15,2023-10-29 01:35:59.580334,15,0.2548,0.02
Indigencia,sum,H,2003-08-15,2023-10-29 01:35:59.580334,15,13300.0,0.02
P47T_hogar,mean,H,2003-08-15,2023-10-29 01:35:59.580334,15,269260.0,0.02
P47T_hogar,median,H,2003-08-15,2023-10-29 01:35:59.580334,15,226740.0,0.02
P47T_hogar,q10,H,2003-08-15,2023-10-29 01:35:59.580334,15,48290.0,0.02
P47T_hogar,q25,H,2003-08-15,2023-10-29 01:35:59.580334,15,104950.0,0.02
P47T_hogar,q75,H,2003-08-15,2023-10-29 01:35:59.580334,15,364000.0,0.02
P47T_hogar,q90,H,2003-08-15,2023-10-29 01:35:59.580334,15,565580.0,0.02
Pobreza,mean,H,2003-08-15,2023-10-29 01:35:59.580334,15,0.545,0.02
Pobreza,sum,H,2003-08-15,2023-10-29 01:35:59.580334,15,28450.0,0.02
Total,mean,H,2003-08-15,2023-10-29 01:35:59.580334,15,1.0,0.02
Total,sum,H,2003-08-15,2023-10-29 01:35:59.580334,15,52200.0,0.02
gap_indigencia,mean,H,2003-08-15,2023-10-29 01:35:59.580334,15,147170.0,0.02
gap_indigencia,median,H,2003-08-15,2023-10-29 01:35:59.580334,15,102060.0,0.02
gap_pobreza,mean,H,2003-08-15,2023-10-29 01:35:59.580334,15,-4300.0,0.02
gap_pobreza,median,H,2003-08-15,2023-10-29 01:35:59.580334,15,-23235.0,0.02
CBA,mean,H,2003-11-15,2023-10-29 01:37:03.618770,15,122100.0,0.02
CBA,median,H,2003-11-15,2023-10-29 01:37:03.618770,15,112750.0,0.02
CBT,mean,H,2003-11-15,2023-10-29 01:37:03.618770,15,273570.0,0.02
CBT,median,H,2003-11-15,2023-10-29 01:37:03.618770,15,252630.0,0.02
CB_EQUIV,mean,H,2003-11-15,2023-10-29 01:37:03.618770,15,3.0,0.02
CB_EQUIV,median,H,2003-11-15,2023-10-29 01:37:03.618770,15,2.77,0.02
Indigencia,mean,H,2003-11-15,2023-10-29 01:37:03.618770,15,0.2596,0.02
Indigencia,sum,H,2003-11-15,2023-10-29 01:37:03.618770,15,13550.0,0.02
P47T_hogar,mean,H,2003-11-15,2023-10-29 01:37:03.618770,15,274700.0,0.02
P47T_hogar,median,H,2003-11-15,2023-10-29 01:37:03.618770,15,219300.0,0.02
P47T_hogar,q10,H,2003-11-15,2023-10-29 01:37:03.618770,15,53810.0,0.02
P47T_hogar,q25,H,2003-11-15,2023-10-29 01:37:03.618770,15,107390.0,0.02
P47T_hogar,q75,H,2003-11-15,2023-10-29 01:37:03.618770,15,358710.0,0.02
P47T_hogar,q90,H,2003-11-15,2023-10-29 01:37:03.618770,15,587350.0,0.02
Pobreza,mean,H,2003-11-15,2023-10-29 01:37:03.618770,15,0.5335,0.02
Pobreza,sum,H,2003-11-15,2023-10-29 01:37:03.618770,15,27850.0,0.02
Total,mean,H,2003-11-15,2023-10-29 01:37:03.618770,15,1.0,0.02
Total,sum,H,2003-11-15,2023-10-29 01:37:03.618770,15,52200.0,0.02
gap_indigencia,mean,H,2003-11-15,2023-10-29 01:37:03.618770,15,152610.0,0.02
gap_indigencia,median,H,2003-11-15,2023-10-29 01:37:03.618770,15,99745.0,0.02
gap_pobreza,mean,H,2003-11-15,2023-10-29 01:37:03.618770,15,1140.0,0.02
gap_pobreza,median,H,2003-11-15,2023-10-29 01:37:03.618770,15,-17995.0,0.02
CBA,mean,H,2004-02-15,2023-10-29 01:38:17.371467,15,122030.0,0.02
CBA,median,H,2004-02-15,2023-10-29 01:38:17.371467,15,111530.0,0.02
CBT,mean,H,2004-02-15,2023-10-29 01:38:17.371467,15,273420.0,0.02
CBT,median,H,2004-02-15,2023-10-29 01:38:17.371467,15,249900.0,0.02
CB_EQUIV,mean,H,2004-02-15,2023-10-29 01:38:17.371467,15,2.998,0.02
CB_EQUIV,median,H,2004-02-15,2023-10-29 01:38:17.371467,15,2.74,0.02
Indigencia,mean,H,2004-02-15,2023-10-29 01:38:17.371467,15,0.2425,0.02
Indigencia,sum,H,2004-02-15,2023-10-29 01:38:17.371467,15,12950.0,0.02
P47T_hogar,mean,H,2004-02-15,2023-10-29 01:38:17.371467,15,310900.0,0.02
P47T_hogar,median,H,2004-02-15,2023-10-29 01:38:17.371467,15,237030.0,0.02
P47T_hogar,q10,H,2004-02-15,2023-10-29 01:38:17.371467,15,52580.0,0.02
P47T_hogar,q25,H,2004-02-15,2023-10-29 01:38:17.371467,15,110390.0,0.02
P47T_hogar,q75,H,2004-02-15,2023-10-29 01:38:17.371467,15,427330.0,0.02
P47T_hogar,q90,H,2004-02-15,2023-10-29 01:38:17.371467,15,632540.0,0.02
Pobreza,mean,H,2004-02-15,2023-10-29 01:38:17.371467,15,0.5084,0.02
Pobreza,sum,H,2004-02-15,2023-10-29 01:38:17.371467,15,27150.0,0.02
Total,mean,H,2004-02-15,2023-10-29 01:38:17.371467,15,1.0,0.02
Total,sum,H,2004-02-15,2023-10-29 01:38:17.371467,15,53400.0,0.02
gap_indigencia,mean,H,2004-02-15,2023-10-29 01:38:17.371467,15,188870.0,0.02
gap_indigencia,median,H,2004-02-15,2023-10-29 01:38:17.371467,15,120010.0,0.02
gap_pobreza,mean,H,2004-02-15,2023-10-29 01:38:17.371467,15,37480.0,0.02
gap_pobreza,median,H,2004-02-15,2023-10-29 01:38:17.371467,15,-3680.0,0.02
CBA,mean,H,2004-05-15,2023-10-29 01:39:44.669919,15,122030.0,0.02
CBA,median,H,2004-05-15,2023-10-29 01:39:44.669919,15,111530.0,0.02
CBT,mean,H,2004-05-15,2023-10-29 01:39:44.669919,15,273420.0,0.02
CBT,median,H,2004-05-15,2023-10-29 01:39:44.669919,15,249900.0,0.02
CB_EQUIV,mean,H,2004-05-15,2023-10-29 01:39:44.669919,15,2.998,0.02
CB_EQUIV,median,H,2004-05-15,2023-10-29 01:39:44.669919,15,2.74,0.02
Indigencia,mean,H,2004-05-15,2023-10-29 01:39:44.669919,15,0.2837,0.02
Indigencia,sum,H,2004-05-15,2023-10-29 01:39:44.669919,15,15150.0,0.02
P47T_hogar,mean,H,2004-05-15,2023-10-29 01:39:44.669919,15,257660.0,0.02
P47T_hogar,median,H,2004-05-15,2023-10-29 01:39:44.669919,15,200000.0,0.02
P47T_hogar,q10,H,2004-05-15,2023-10-29 01:39:44.669919,15,43730.0,0.02
P47T_hogar,q25,H,2004-05-15,2023-10-29 01:39:44.669919,15,102560.0,0.02
P47T_hogar,q75,H,2004-05-15,2023-10-29 01:39:44.669919,15,358080.0,0.02
P47T_hogar,q90,H,2004-05-15,2023-10-29 01:39:44.669919,15,529900.0,0.02
Pobreza,mean,H,2004-05-15,2023-10-29 01:39:44.669919,15,0.5665,0.02
Pobreza,sum,H,2004-05-15,2023-10-29 01:39:44.669919,15,30250.0,0.02
Total,mean,H,2004-05-15,2023-10-29 01:39:44.669919,15,1.0,0.02
Total,sum,H,2004-05-15,2023-10-29 01:39:44.669919,15,53400.0,0.02
gap_indigencia,mean,H,2004-05-15,2023-10-29 01:39:44.669919,15,135630.0,0.02
gap_indigencia,median,H,2004-05-15,2023-10-29 01:39:44.669919,15,89545.0,0.02
gap_pobreza,mean,H,2004-05-15,2023-10-29 01:39:44.669919,15,-15760.0,0.02
gap_pobreza,median,H,2004-05-15,2023-10-29 01:39:44.669919,15,-29825.0,0.02
CBA,mean,H,2004-08-15,2023-10-29 01:41:30.550451,15,122030.0,0.02
CBA,median,H,2004-08-15,2023-10-29 01:41:30.550451,15,111530.0,0.02
CBT,mean,H,2004-08-15,2023-10-29 01:41:30.550451,15,273420.0,0.02
CBT,median,H,2004-08-15,2023-10-29 01:41:30.550451,15,249900.0,0.02
CB_EQUIV,mean,H,2004-08-15,2023-10-29 01:41:30.550451,15,2.998,0.02
CB_EQUIV,median,H,2004-08-15,2023-10-29 01:41:30.550451,15,2.74,0.02
Indigencia,mean,H,2004-08-15,2023-10-29 01:41:30.550451,15,0.2472,0.02
Indigencia,sum,H,2004-08-15,2023-10-29 01:41:30.550451,15,13200.0,0.02
P47T_hogar,mean,H,2004-08-15,2023-10-29 01:41:30.550451,15,313930.0,0.02
P47T_hogar,median,H,2004-08-15,2023-10-29 01:41:30.550451,15,225280.0,0.02
P47T_hogar,q10,H,2004-08-15,2023-10-29 01:41:30.550451,15,51380.0,0.02
P47T_hogar,q25,H,2004-08-15,2023-10-29 01:41:30.550451,15,105190.0,0.02
P47T_hogar,q75,H,2004-08-15,2023-10-29 01:41:30.550451,15,420840.0,0.02
P47T_hogar,q90,H,2004-08-15,2023-10-29 01:41:30.550451,15,662900.0,0.02
Pobreza,mean,H,2004-08-15,2023-10-29 01:41:30.550451,15,0.514,0.02
Pobreza,sum,H,2004-08-15,2023-10-29 01:41:30.550451,15,27450.0,0.02
Total,mean,H,2004-08-15,2023-10-29 01:41:30.550451,15,1.0,0.02
Total,sum,H,2004-08-15,2023-10-29 01:41:30.550451,15,53400.0,0.02
gap_indigencia,mean,H,2004-08-15,2023-10-29 01:41:30.550451,15,191900.0,0.02
gap_indigencia,median,H,2004-08-15,2023-10-29 01:41:30.550451,15,106045.0,0.02
gap_pobreza,mean,H,2004-08-15,2023-10-29 01:41:30.550451,15,40520.0,0.02
gap_pobreza,median,H,2004-08-15,2023-10-29 01:41:30.550451,15,-7840.0,0.02
CBA,mean,H,2004-11-15,2023-10-29 01:43:10.762477,15,122030.0,0.02
CBA,median,H,2004-11-15,2023-10-29 01:43:10.762477,15,111530.0,0.02
CBT,mean,H,2004-11-15,2023-10-29 01:43:10.762477,15,273420.0,0.02
CBT,median,H,2004-11-15,2023-10-29 01:43:10.762477,15,249900.0,0.02
CB_EQUIV,mean,H,2004-11-15,2023-10-29 01:43:10.762477,15,2.998,0.02
CB_EQUIV,median,H,2004-11-15,2023-10-29 01:43:10.762477,15,2.74,0.02
Indigencia,mean,H,2004-11-15,2023-10-29 01:43:10.762477,15,0.2388,0.02
Indigencia,sum,H,2004-11-15,2023-10-29 01:43:10.762477,15,12750.0,0.02
P47T_hogar,mean,H,2004-11-15,2023-10-29 01:43:10.762477,15,336680.0,0.02
P47T_hogar,median,H,2004-11-15,2023-10-29 01:43:10.762477,15,227600.0,0.02
P47T_hogar,q10,H,2004-11-15,2023-10-29 01:43:10.762477,15,50210.0,0.02
P47T_hogar,q25,H,2004-11-15,2023-10-29 01:43:10.762477,15,116080.0,0.02
P47T_hogar,q75,H,2004-11-15,2023-10-29 01:43:10.762477,15,410730.0,0.02
P47T_hogar,q90,H,2004-11-15,2023-10-29 01:43:10.762477,15,651080.0,0.02
Pobreza,mean,H,2004-11-15,2023-10-29 01:43:10.762477,15,0.5412,0.02
Pobreza,sum,H,2004-11-15,2023-10-29 01:43:10.762477,15,28900.0,0.02
Total,mean,H,2004-11-15,2023-10-29 01:43:10.762477,15,1.0,0.02
Total,sum,H,2004-11-15,2023-10-29 01:43:10.762477,15,53400.0,0.02
gap_indigencia,mean,H,2004-11-15,2023-10-29 01:43:10.762477,15,214660.0,0.02
gap_indigencia,median,H,2004-11-15,2023-10-29 01:43:10.762477,15,113540.0,0.02
gap_pobreza,mean,H,2004-11-15,2023-10-29 01:43:10.762477,15,63270.0,0.02
gap_pobreza,median,H,2004-11-15,2023-10-29 01:43:10.762477,15,-12500.0,0.02
CBA,mean,H,2005-02-15,2023-10-29 01:45:06.562781,15,120460.0,0.02
CBA,median,H,2005-02-15,2023-10-29 01:45:06.562781,15,110720.0,0.02
CBT,mean,H,2005-02-15,2023-10-29 01:45:06.562781,15,269910.0,0.02
CBT,median,H,2005-02-15,2023-10-29 01:45:06.562781,15,248070.0,0.02
CB_EQUIV,mean,H,2005-02-15,2023-10-29 01:45:06.562781,15,2.959,0.02
CB_EQUIV,median,H,2005-02-15,2023-10-29 01:45:06.562781,15,2.72,0.02
Indigencia,mean,H,2005-02-15,2023-10-29 01:45:06.562781,15,0.2256,0.02
Indigencia,sum,H,2005-02-15,2023-10-29 01:45:06.562781,15,12350.0,0.02
P47T_hogar,mean,H,2005-02-15,2023-10-29 01:45:06.562781,15,321200.0,0.02
P47T_hogar,median,H,2005-02-15,2023-10-29 01:45:06.562781,15,257660.0,0.02
P47T_hogar,q10,H,2005-02-15,2023-10-29 01:45:06.562781,15,48400.0,0.02
P47T_hogar,q25,H,2005-02-15,2023-10-29 01:45:06.562781,15,109900.0,0.02
P47T_hogar,q75,H,2005-02-15,2023-10-29 01:45:06.562781,15,442160.0,0.02
P47T_hogar,q90,H,2005-02-15,2023-10-29 01:45:06.562781,15,666050.0,0.02
Pobreza,mean,H,2005-02-15,2023-10-29 01:45:06.562781,15,0.4868,0.02
