observable,sintetico,base,Q,timestamp,P0910,valor,frac
gap_pobreza,median,P,2015-05-15,2023-10-29 05:04:28.038525,40,165900.0,0.02
CBA,mean,P,2016-05-15,2023-10-29 05:11:01.421205,40,206630.0,0.02
CBA,median,P,2016-05-15,2023-10-29 05:11:01.421205,40,153490.0,0.02
CBT,mean,P,2016-05-15,2023-10-29 05:11:01.421205,40,505870.0,0.02
CBT,median,P,2016-05-15,2023-10-29 05:11:01.421205,40,374000.0,0.02
CB_EQUIV,mean,P,2016-05-15,2023-10-29 05:11:01.421205,40,4.837,0.02
CB_EQUIV,median,P,2016-05-15,2023-10-29 05:11:01.421205,40,3.55,0.02
Indigencia,mean,P,2016-05-15,2023-10-29 05:11:01.421205,40,0.0795,0.02
Indigencia,sum,P,2016-05-15,2023-10-29 05:11:01.421205,40,602650.0,0.02
P47T_hogar,mean,P,2016-05-15,2023-10-29 05:11:01.421205,40,843470.0,0.02
P47T_hogar,median,P,2016-05-15,2023-10-29 05:11:01.421205,40,485900.0,0.02
P47T_hogar,q10,P,2016-05-15,2023-10-29 05:11:01.421205,40,166350.0,0.02
P47T_hogar,q25,P,2016-05-15,2023-10-29 05:11:01.421205,40,291420.0,0.02
P47T_hogar,q75,P,2016-05-15,2023-10-29 05:11:01.421205,40,742900.0,0.02
P47T_hogar,q90,P,2016-05-15,2023-10-29 05:11:01.421205,40,1066080.0,0.02
P47T_persona,mean,P,2016-05-15,2023-10-29 05:11:01.421205,40,122580.0,0.02
P47T_persona,median,P,2016-05-15,2023-10-29 05:11:01.421205,40,41760.0,0.02
P47T_persona,q10,P,2016-05-15,2023-10-29 05:11:01.421205,40,0.0,0.02
P47T_persona,q25,P,2016-05-15,2023-10-29 05:11:01.421205,40,0.0,0.02
P47T_persona,q75,P,2016-05-15,2023-10-29 05:11:01.421205,40,224410.0,0.02
P47T_persona,q90,P,2016-05-15,2023-10-29 05:11:01.421205,40,339680.0,0.02
Pobreza,mean,P,2016-05-15,2023-10-29 05:11:01.421205,40,0.3391,0.02
Pobreza,sum,P,2016-05-15,2023-10-29 05:11:01.421205,40,2571250.0,0.02
Total,mean,P,2016-05-15,2023-10-29 05:11:01.421205,40,1.0,0.02
Total,sum,P,2016-05-15,2023-10-29 05:11:01.421205,40,7582150.0,0.02
gap_indigencia,mean,P,2016-05-15,2023-10-29 05:11:01.421205,40,636840.0,0.02
gap_indigencia,median,P,2016-05-15,2023-10-29 05:11:01.421205,40,328430.0,0.02
gap_pobreza,mean,P,2016-05-15,2023-10-29 05:11:01.421205,40,337600.0,0.02
gap_pobreza,median,P,2016-05-15,2023-10-29 05:11:01.421205,40,117540.0,0.02
CBA,mean,P,2016-08-15,2023-10-29 05:17:36.318831,40,209830.0,0.02
CBA,median,P,2016-08-15,2023-10-29 05:17:36.318831,40,155930.0,0.02
CBT,mean,P,2016-08-15,2023-10-29 05:17:36.318831,40,507500.0,0.02
CBT,median,P,2016-08-15,2023-10-29 05:17:36.318831,40,374980.0,0.02
CB_EQUIV,mean,P,2016-08-15,2023-10-29 05:17:36.318831,40,4.837,0.02
CB_EQUIV,median,P,2016-08-15,2023-10-29 05:17:36.318831,40,3.55,0.02
Indigencia,mean,P,2016-08-15,2023-10-29 05:17:36.318831,40,0.0761,0.02
Indigencia,sum,P,2016-08-15,2023-10-29 05:17:36.318831,40,576800.0,0.02
P47T_hogar,mean,P,2016-08-15,2023-10-29 05:17:36.318831,40,975200.0,0.02
P47T_hogar,median,P,2016-08-15,2023-10-29 05:17:36.318831,40,545750.0,0.02
P47T_hogar,q10,P,2016-08-15,2023-10-29 05:17:36.318831,40,176880.0,0.02
P47T_hogar,q25,P,2016-08-15,2023-10-29 05:17:36.318831,40,317000.0,0.02
P47T_hogar,q75,P,2016-08-15,2023-10-29 05:17:36.318831,40,844880.0,0.02
P47T_hogar,q90,P,2016-08-15,2023-10-29 05:17:36.318831,40,1242990.0,0.02
P47T_persona,mean,P,2016-08-15,2023-10-29 05:17:36.318831,40,139860.0,0.02
P47T_persona,median,P,2016-08-15,2023-10-29 05:17:36.318831,40,45790.0,0.02
P47T_persona,q10,P,2016-08-15,2023-10-29 05:17:36.318831,40,0.0,0.02
P47T_persona,q25,P,2016-08-15,2023-10-29 05:17:36.318831,40,0.0,0.02
P47T_persona,q75,P,2016-08-15,2023-10-29 05:17:36.318831,40,229640.0,0.02
P47T_persona,q90,P,2016-08-15,2023-10-29 05:17:36.318831,40,399090.0,0.02
Pobreza,mean,P,2016-08-15,2023-10-29 05:17:36.318831,40,0.2984,0.02
Pobreza,sum,P,2016-08-15,2023-10-29 05:17:36.318831,40,2262250.0,0.02
Total,mean,P,2016-08-15,2023-10-29 05:17:36.318831,40,1.0,0.02
Total,sum,P,2016-08-15,2023-10-29 05:17:36.318831,40,7582150.0,0.02
gap_indigencia,mean,P,2016-08-15,2023-10-29 05:17:36.318831,40,765370.0,0.02
gap_indigencia,median,P,2016-08-15,2023-10-29 05:17:36.318831,40,387070.0,0.02
gap_pobreza,mean,P,2016-08-15,2023-10-29 05:17:36.318831,40,467700.0,0.02
gap_pobreza,median,P,2016-08-15,2023-10-29 05:17:36.318831,40,173750.0,0.02
CBA,mean,P,2016-11-15,2023-10-29 05:24:16.063615,40,208100.0,0.02
CBA,median,P,2016-11-15,2023-10-29 05:24:16.063615,40,154710.0,0.02
CBT,mean,P,2016-11-15,2023-10-29 05:24:16.063615,40,503920.0,0.02
CBT,median,P,2016-11-15,2023-10-29 05:24:16.063615,40,371830.0,0.02
CB_EQUIV,mean,P,2016-11-15,2023-10-29 05:24:16.063615,40,4.837,0.02
CB_EQUIV,median,P,2016-11-15,2023-10-29 05:24:16.063615,40,3.55,0.02
Indigencia,mean,P,2016-11-15,2023-10-29 05:24:16.063615,40,0.0735,0.02
Indigencia,sum,P,2016-11-15,2023-10-29 05:24:16.063615,40,557250.0,0.02
P47T_hogar,mean,P,2016-11-15,2023-10-29 05:24:16.063615,40,914360.0,0.02
P47T_hogar,median,P,2016-11-15,2023-10-29 05:24:16.063615,40,505130.0,0.02
P47T_hogar,q10,P,2016-11-15,2023-10-29 05:24:16.063615,40,174190.0,0.02
P47T_hogar,q25,P,2016-11-15,2023-10-29 05:24:16.063615,40,302730.0,0.02
P47T_hogar,q75,P,2016-11-15,2023-10-29 05:24:16.063615,40,782610.0,0.02
P47T_hogar,q90,P,2016-11-15,2023-10-29 05:24:16.063615,40,1131540.0,0.02
P47T_persona,mean,P,2016-11-15,2023-10-29 05:24:16.063615,40,125770.0,0.02
P47T_persona,median,P,2016-11-15,2023-10-29 05:24:16.063615,40,42730.0,0.02
P47T_persona,q10,P,2016-11-15,2023-10-29 05:24:16.063615,40,0.0,0.02
P47T_persona,q25,P,2016-11-15,2023-10-29 05:24:16.063615,40,0.0,0.02
P47T_persona,q75,P,2016-11-15,2023-10-29 05:24:16.063615,40,200000.0,0.02
P47T_persona,q90,P,2016-11-15,2023-10-29 05:24:16.063615,40,355690.0,0.02
Pobreza,mean,P,2016-11-15,2023-10-29 05:24:16.063615,40,0.3097,0.02
Pobreza,sum,P,2016-11-15,2023-10-29 05:24:16.063615,40,2348450.0,0.02
Total,mean,P,2016-11-15,2023-10-29 05:24:16.063615,40,1.0,0.02
Total,sum,P,2016-11-15,2023-10-29 05:24:16.063615,40,7582150.0,0.02
gap_indigencia,mean,P,2016-11-15,2023-10-29 05:24:16.063615,40,706260.0,0.02
gap_indigencia,median,P,2016-11-15,2023-10-29 05:24:16.063615,40,353220.0,0.02
gap_pobreza,mean,P,2016-11-15,2023-10-29 05:24:16.063615,40,410450.0,0.02
gap_pobreza,median,P,2016-11-15,2023-10-29 05:24:16.063615,40,143350.0,0.02
CBA,mean,P,2017-02-15,2023-10-29 05:31:09.909552,40,353560.0,0.02
CBA,median,P,2017-02-15,2023-10-29 05:31:09.909552,40,152920.0,0.02
CBT,mean,P,2017-02-15,2023-10-29 05:31:09.909552,40,857720.0,0.02
CBT,median,P,2017-02-15,2023-10-29 05:31:09.909552,40,369890.0,0.02
CB_EQUIV,mean,P,2017-02-15,2023-10-29 05:31:09.909552,40,8.266,0.02
CB_EQUIV,median,P,2017-02-15,2023-10-29 05:31:09.909552,40,3.56,0.02
Indigencia,mean,P,2017-02-15,2023-10-29 05:31:09.909552,40,0.0638,0.02
Indigencia,sum,P,2017-02-15,2023-10-29 05:31:09.909552,40,489250.0,0.02
P47T_hogar,mean,P,2017-02-15,2023-10-29 05:31:09.909552,40,2149320.0,0.02
P47T_hogar,median,P,2017-02-15,2023-10-29 05:31:09.909552,40,574740.0,0.02
P47T_hogar,q10,P,2017-02-15,2023-10-29 05:31:09.909552,40,191000.0,0.02
P47T_hogar,q25,P,2017-02-15,2023-10-29 05:31:09.909552,40,344050.0,0.02
P47T_hogar,q75,P,2017-02-15,2023-10-29 05:31:09.909552,40,883560.0,0.02
P47T_hogar,q90,P,2017-02-15,2023-10-29 05:31:09.909552,40,1290430.0,0.02
P47T_persona,mean,P,2017-02-15,2023-10-29 05:31:09.909552,40,144460.0,0.02
P47T_persona,median,P,2017-02-15,2023-10-29 05:31:09.909552,40,35540.0,0.02
P47T_persona,q10,P,2017-02-15,2023-10-29 05:31:09.909552,40,0.0,0.02
P47T_persona,q25,P,2017-02-15,2023-10-29 05:31:09.909552,40,0.0,0.02
P47T_persona,q75,P,2017-02-15,2023-10-29 05:31:09.909552,40,240460.0,0.02
P47T_persona,q90,P,2017-02-15,2023-10-29 05:31:09.909552,40,427640.0,0.02
Pobreza,mean,P,2017-02-15,2023-10-29 05:31:09.909552,40,0.2618,0.02
Pobreza,sum,P,2017-02-15,2023-10-29 05:31:09.909552,40,2008400.0,0.02
Total,mean,P,2017-02-15,2023-10-29 05:31:09.909552,40,1.0,0.02
Total,sum,P,2017-02-15,2023-10-29 05:31:09.909552,40,7672550.0,0.02
gap_indigencia,mean,P,2017-02-15,2023-10-29 05:31:09.909552,40,1795760.0,0.02
gap_indigencia,median,P,2017-02-15,2023-10-29 05:31:09.909552,40,416520.0,0.02
gap_pobreza,mean,P,2017-02-15,2023-10-29 05:31:09.909552,40,1291600.0,0.02
gap_pobreza,median,P,2017-02-15,2023-10-29 05:31:09.909552,40,205550.0,0.02
CBA,mean,P,2017-05-15,2023-10-29 05:38:09.175526,40,351100.0,0.02
CBA,median,P,2017-05-15,2023-10-29 05:38:09.175526,40,151910.0,0.02
CBT,mean,P,2017-05-15,2023-10-29 05:38:09.175526,40,860270.0,0.02
CBT,median,P,2017-05-15,2023-10-29 05:38:09.175526,40,371380.0,0.02
CB_EQUIV,mean,P,2017-05-15,2023-10-29 05:38:09.175526,40,8.266,0.02
CB_EQUIV,median,P,2017-05-15,2023-10-29 05:38:09.175526,40,3.56,0.02
Indigencia,mean,P,2017-05-15,2023-10-29 05:38:09.175526,40,0.0711,0.02
Indigencia,sum,P,2017-05-15,2023-10-29 05:38:09.175526,40,545250.0,0.02
P47T_hogar,mean,P,2017-05-15,2023-10-29 05:38:09.175526,40,1762520.0,0.02
P47T_hogar,median,P,2017-05-15,2023-10-29 05:38:09.175526,40,514140.0,0.02
P47T_hogar,q10,P,2017-05-15,2023-10-29 05:38:09.175526,40,178250.0,0.02
P47T_hogar,q25,P,2017-05-15,2023-10-29 05:38:09.175526,40,314190.0,0.02
P47T_hogar,q75,P,2017-05-15,2023-10-29 05:38:09.175526,40,786150.0,0.02
P47T_hogar,q90,P,2017-05-15,2023-10-29 05:38:09.175526,40,1124850.0,0.02
P47T_persona,mean,P,2017-05-15,2023-10-29 05:38:09.175526,40,126130.0,0.02
P47T_persona,median,P,2017-05-15,2023-10-29 05:38:09.175526,40,44750.0,0.02
P47T_persona,q10,P,2017-05-15,2023-10-29 05:38:09.175526,40,0.0,0.02
P47T_persona,q25,P,2017-05-15,2023-10-29 05:38:09.175526,40,0.0,0.02
P47T_persona,q75,P,2017-05-15,2023-10-29 05:38:09.175526,40,224410.0,0.02
P47T_persona,q90,P,2017-05-15,2023-10-29 05:38:09.175526,40,355690.0,0.02
Pobreza,mean,P,2017-05-15,2023-10-29 05:38:09.175526,40,0.3023,0.02
Pobreza,sum,P,2017-05-15,2023-10-29 05:38:09.175526,40,2319050.0,0.02
Total,mean,P,2017-05-15,2023-10-29 05:38:09.175526,40,1.0,0.02
Total,sum,P,2017-05-15,2023-10-29 05:38:09.175526,40,7672550.0,0.02
gap_indigencia,mean,P,2017-05-15,2023-10-29 05:38:09.175526,40,1411420.0,0.02
gap_indigencia,median,P,2017-05-15,2023-10-29 05:38:09.175526,40,360000.0,0.02
gap_pobreza,mean,P,2017-05-15,2023-10-29 05:38:09.175526,40,902260.0,0.02
gap_pobreza,median,P,2017-05-15,2023-10-29 05:38:09.175526,40,151350.0,0.02
CBA,mean,P,2017-08-15,2023-10-29 05:45:05.984473,40,349550.0,0.02
CBA,median,P,2017-08-15,2023-10-29 05:45:05.984473,40,151150.0,0.02
CBT,mean,P,2017-08-15,2023-10-29 05:45:05.984473,40,855010.0,0.02
CBT,median,P,2017-08-15,2023-10-29 05:45:05.984473,40,368640.0,0.02
CB_EQUIV,mean,P,2017-08-15,2023-10-29 05:45:05.984473,40,8.266,0.02
CB_EQUIV,median,P,2017-08-15,2023-10-29 05:45:05.984473,40,3.56,0.02
Indigencia,mean,P,2017-08-15,2023-10-29 05:45:05.984473,40,0.0654,0.02
Indigencia,sum,P,2017-08-15,2023-10-29 05:45:05.984473,40,501750.0,0.02
P47T_hogar,mean,P,2017-08-15,2023-10-29 05:45:05.984473,40,2029290.0,0.02
P47T_hogar,median,P,2017-08-15,2023-10-29 05:45:05.984473,40,574130.0,0.02
P47T_hogar,q10,P,2017-08-15,2023-10-29 05:45:05.984473,40,190660.0,0.02
P47T_hogar,q25,P,2017-08-15,2023-10-29 05:45:05.984473,40,339680.0,0.02
P47T_hogar,q75,P,2017-08-15,2023-10-29 05:45:05.984473,40,875300.0,0.02
P47T_hogar,q90,P,2017-08-15,2023-10-29 05:45:05.984473,40,1266300.0,0.02
P47T_persona,mean,P,2017-08-15,2023-10-29 05:45:05.984473,40,139690.0,0.02
P47T_persona,median,P,2017-08-15,2023-10-29 05:45:05.984473,40,42730.0,0.02
P47T_persona,q10,P,2017-08-15,2023-10-29 05:45:05.984473,40,0.0,0.02
P47T_persona,q25,P,2017-08-15,2023-10-29 05:45:05.984473,40,0.0,0.02
P47T_persona,q75,P,2017-08-15,2023-10-29 05:45:05.984473,40,234990.0,0.02
P47T_persona,q90,P,2017-08-15,2023-10-29 05:45:05.984473,40,381130.0,0.02
Pobreza,mean,P,2017-08-15,2023-10-29 05:45:05.984473,40,0.265,0.02
Pobreza,sum,P,2017-08-15,2023-10-29 05:45:05.984473,40,2032950.0,0.02
Total,mean,P,2017-08-15,2023-10-29 05:45:05.984473,40,1.0,0.02
Total,sum,P,2017-08-15,2023-10-29 05:45:05.984473,40,7672550.0,0.02
gap_indigencia,mean,P,2017-08-15,2023-10-29 05:45:05.984473,40,1679740.0,0.02
gap_indigencia,median,P,2017-08-15,2023-10-29 05:45:05.984473,40,416080.0,0.02
gap_pobreza,mean,P,2017-08-15,2023-10-29 05:45:05.984473,40,1174280.0,0.02
gap_pobreza,median,P,2017-08-15,2023-10-29 05:45:05.984473,40,203830.0,0.02
CBA,mean,P,2017-11-15,2023-10-29 05:52:19.896166,40,349600.0,0.02
CBA,median,P,2017-11-15,2023-10-29 05:52:19.896166,40,151160.0,0.02
CBT,mean,P,2017-11-15,2023-10-29 05:52:19.896166,40,862130.0,0.02
CBT,median,P,2017-11-15,2023-10-29 05:52:19.896166,40,371890.0,0.02
CB_EQUIV,mean,P,2017-11-15,2023-10-29 05:52:19.896166,40,8.266,0.02
CB_EQUIV,median,P,2017-11-15,2023-10-29 05:52:19.896166,40,3.56,0.02
Indigencia,mean,P,2017-11-15,2023-10-29 05:52:19.896166,40,0.0618,0.02
Indigencia,sum,P,2017-11-15,2023-10-29 05:52:19.896166,40,474100.0,0.02
P47T_hogar,mean,P,2017-11-15,2023-10-29 05:52:19.896166,40,1767470.0,0.02
P47T_hogar,median,P,2017-11-15,2023-10-29 05:52:19.896166,40,529140.0,0.02
P47T_hogar,q10,P,2017-11-15,2023-10-29 05:52:19.896166,40,184120.0,0.02
P47T_hogar,q25,P,2017-11-15,2023-10-29 05:52:19.896166,40,324390.0,0.02
P47T_hogar,q75,P,2017-11-15,2023-10-29 05:52:19.896166,40,812840.0,0.02
P47T_hogar,q90,P,2017-11-15,2023-10-29 05:52:19.896166,40,1165400.0,0.02
P47T_persona,mean,P,2017-11-15,2023-10-29 05:52:19.896166,40,129720.0,0.02
P47T_persona,median,P,2017-11-15,2023-10-29 05:52:19.896166,40,46860.0,0.02
P47T_persona,q10,P,2017-11-15,2023-10-29 05:52:19.896166,40,0.0,0.02
P47T_persona,q25,P,2017-11-15,2023-10-29 05:52:19.896166,40,0.0,0.02
P47T_persona,q75,P,2017-11-15,2023-10-29 05:52:19.896166,40,224410.0,0.02
P47T_persona,q90,P,2017-11-15,2023-10-29 05:52:19.896166,40,363970.0,0.02
Pobreza,mean,P,2017-11-15,2023-10-29 05:52:19.896166,40,0.2897,0.02
Pobreza,sum,P,2017-11-15,2023-10-29 05:52:19.896166,40,2222900.0,0.02
Total,mean,P,2017-11-15,2023-10-29 05:52:19.896166,40,1.0,0.02
Total,sum,P,2017-11-15,2023-10-29 05:52:19.896166,40,7672550.0,0.02
gap_indigencia,mean,P,2017-11-15,2023-10-29 05:52:19.896166,40,1417870.0,0.02
gap_indigencia,median,P,2017-11-15,2023-10-29 05:52:19.896166,40,374720.0,0.02
gap_pobreza,mean,P,2017-11-15,2023-10-29 05:52:19.896166,40,905340.0,0.02
gap_pobreza,median,P,2017-11-15,2023-10-29 05:52:19.896166,40,162570.0,0.02
CBA,mean,P,2018-02-15,2023-10-29 05:59:39.733068,40,687480.0,0.02
CBA,median,P,2018-02-15,2023-10-29 05:59:39.733068,40,150300.0,0.02
CBT,mean,P,2018-02-15,2023-10-29 05:59:39.733068,40,1749660.0,0.02
CBT,median,P,2018-02-15,2023-10-29 05:59:39.733068,40,377240.0,0.02
CB_EQUIV,mean,P,2018-02-15,2023-10-29 05:59:39.733068,40,16.467,0.02
CB_EQUIV,median,P,2018-02-15,2023-10-29 05:59:39.733068,40,3.56,0.02
Indigencia,mean,P,2018-02-15,2023-10-29 05:59:39.733068,40,0.0665,0.02
Indigencia,sum,P,2018-02-15,2023-10-29 05:59:39.733068,40,522200.0,0.02
P47T_hogar,mean,P,2018-02-15,2023-10-29 05:59:39.733068,40,4083630.0,0.02
P47T_hogar,median,P,2018-02-15,2023-10-29 05:59:39.733068,40,563750.0,0.02
P47T_hogar,q10,P,2018-02-15,2023-10-29 05:59:39.733068,40,191000.0,0.02
P47T_hogar,q25,P,2018-02-15,2023-10-29 05:59:39.733068,40,339680.0,0.02
P47T_hogar,q75,P,2018-02-15,2023-10-29 05:59:39.733068,40,886480.0,0.02
P47T_hogar,q90,P,2018-02-15,2023-10-29 05:59:39.733068,40,1302690.0,0.02
P47T_persona,mean,P,2018-02-15,2023-10-29 05:59:39.733068,40,141300.0,0.02
P47T_persona,median,P,2018-02-15,2023-10-29 05:59:39.733068,40,38080.0,0.02
P47T_persona,q10,P,2018-02-15,2023-10-29 05:59:39.733068,40,0.0,0.02
P47T_persona,q25,P,2018-02-15,2023-10-29 05:59:39.733068,40,0.0,0.02
P47T_persona,q75,P,2018-02-15,2023-10-29 05:59:39.733068,40,229640.0,0.02
P47T_persona,q90,P,2018-02-15,2023-10-29 05:59:39.733068,40,399090.0,0.02
Pobreza,mean,P,2018-02-15,2023-10-29 05:59:39.733068,40,0.2806,0.02
Pobreza,sum,P,2018-02-15,2023-10-29 05:59:39.733068,40,2204650.0,0.02
Total,mean,P,2018-02-15,2023-10-29 05:59:39.733068,40,1.0,0.02
Total,sum,P,2018-02-15,2023-10-29 05:59:39.733068,40,7858150.0,0.02
gap_indigencia,mean,P,2018-02-15,2023-10-29 05:59:39.733068,40,3396140.0,0.02
gap_indigencia,median,P,2018-02-15,2023-10-29 05:59:39.733068,40,413140.0,0.02
gap_pobreza,mean,P,2018-02-15,2023-10-29 05:59:39.733068,40,2333970.0,0.02
gap_pobreza,median,P,2018-02-15,2023-10-29 05:59:39.733068,40,193660.0,0.02
CBA,mean,P,2018-05-15,2023-10-29 06:07:01.976612,40,681670.0,0.02
CBA,median,P,2018-05-15,2023-10-29 06:07:01.976612,40,148940.0,0.02
CBT,mean,P,2018-05-15,2023-10-29 06:07:01.976612,40,1746000.0,0.02
CBT,median,P,2018-05-15,2023-10-29 06:07:01.976612,40,376230.0,0.02
CB_EQUIV,mean,P,2018-05-15,2023-10-29 06:07:01.976612,40,16.467,0.02
CB_EQUIV,median,P,2018-05-15,2023-10-29 06:07:01.976612,40,3.56,0.02
Indigencia,mean,P,2018-05-15,2023-10-29 06:07:01.976612,40,0.0749,0.02
Indigencia,sum,P,2018-05-15,2023-10-29 06:07:01.976612,40,588950.0,0.02
P47T_hogar,mean,P,2018-05-15,2023-10-29 06:07:01.976612,40,3931760.0,0.02
P47T_hogar,median,P,2018-05-15,2023-10-29 06:07:01.976612,40,498780.0,0.02
P47T_hogar,q10,P,2018-05-15,2023-10-29 06:07:01.976612,40,166350.0,0.02
P47T_hogar,q25,P,2018-05-15,2023-10-29 06:07:01.976612,40,297720.0,0.02
P47T_hogar,q75,P,2018-05-15,2023-10-29 06:07:01.976612,40,765490.0,0.02
P47T_hogar,q90,P,2018-05-15,2023-10-29 06:07:01.976612,40,1102450.0,0.02
P47T_persona,mean,P,2018-05-15,2023-10-29 06:07:01.976612,40,118720.0,0.02
P47T_persona,median,P,2018-05-15,2023-10-29 06:07:01.976612,40,43730.0,0.02
P47T_persona,q10,P,2018-05-15,2023-10-29 06:07:01.976612,40,0.0,0.02
P47T_persona,q25,P,2018-05-15,2023-10-29 06:07:01.976612,40,0.0,0.02
P47T_persona,q75,P,2018-05-15,2023-10-29 06:07:01.976612,40,209430.0,0.02
P47T_persona,q90,P,2018-05-15,2023-10-29 06:07:01.976612,40,347590.0,0.02
Pobreza,mean,P,2018-05-15,2023-10-29 06:07:01.976612,40,0.325,0.02
Pobreza,sum,P,2018-05-15,2023-10-29 06:07:01.976612,40,2553550.0,0.02
Total,mean,P,2018-05-15,2023-10-29 06:07:01.976612,40,1.0,0.02
Total,sum,P,2018-05-15,2023-10-29 06:07:01.976612,40,7858150.0,0.02
gap_indigencia,mean,P,2018-05-15,2023-10-29 06:07:01.976612,40,3250090.0,0.02
gap_indigencia,median,P,2018-05-15,2023-10-29 06:07:01.976612,40,347880.0,0.02
gap_pobreza,mean,P,2018-05-15,2023-10-29 06:07:01.976612,40,2185770.0,0.02
gap_pobreza,median,P,2018-05-15,2023-10-29 06:07:01.976612,40,128870.0,0.02
CBA,mean,P,2018-08-15,2023-10-29 06:14:36.871036,40,697310.0,0.02
CBA,median,P,2018-08-15,2023-10-29 06:14:36.871036,40,152480.0,0.02
CBT,mean,P,2018-08-15,2023-10-29 06:14:36.871036,40,1760730.0,0.02
CBT,median,P,2018-08-15,2023-10-29 06:14:36.871036,40,379610.0,0.02
CB_EQUIV,mean,P,2018-08-15,2023-10-29 06:14:36.871036,40,16.467,0.02
CB_EQUIV,median,P,2018-08-15,2023-10-29 06:14:36.871036,40,3.56,0.02
Indigencia,mean,P,2018-08-15,2023-10-29 06:14:36.871036,40,0.0768,0.02
Indigencia,sum,P,2018-08-15,2023-10-29 06:14:36.871036,40,603800.0,0.02
P47T_hogar,mean,P,2018-08-15,2023-10-29 06:14:36.871036,40,4259140.0,0.02
P47T_hogar,median,P,2018-08-15,2023-10-29 06:14:36.871036,40,522990.0,0.02
P47T_hogar,q10,P,2018-08-15,2023-10-29 06:14:36.871036,40,166350.0,0.02
P47T_hogar,q25,P,2018-08-15,2023-10-29 06:14:36.871036,40,315010.0,0.02
P47T_hogar,q75,P,2018-08-15,2023-10-29 06:14:36.871036,40,824590.0,0.02
P47T_hogar,q90,P,2018-08-15,2023-10-29 06:14:36.871036,40,1222850.0,0.02
P47T_persona,mean,P,2018-08-15,2023-10-29 06:14:36.871036,40,131600.0,0.02
P47T_persona,median,P,2018-08-15,2023-10-29 06:14:36.871036,40,46860.0,0.02
P47T_persona,q10,P,2018-08-15,2023-10-29 06:14:36.871036,40,0.0,0.02
P47T_persona,q25,P,2018-08-15,2023-10-29 06:14:36.871036,40,0.0,0.02
P47T_persona,q75,P,2018-08-15,2023-10-29 06:14:36.871036,40,209430.0,0.02
P47T_persona,q90,P,2018-08-15,2023-10-29 06:14:36.871036,40,363970.0,0.02
Pobreza,mean,P,2018-08-15,2023-10-29 06:14:36.871036,40,0.3105,0.02
Pobreza,sum,P,2018-08-15,2023-10-29 06:14:36.871036,40,2440000.0,0.02
Total,mean,P,2018-08-15,2023-10-29 06:14:36.871036,40,1.0,0.02
Total,sum,P,2018-08-15,2023-10-29 06:14:36.871036,40,7858150.0,0.02
gap_indigencia,mean,P,2018-08-15,2023-10-29 06:14:36.871036,40,3561830.0,0.02
gap_indigencia,median,P,2018-08-15,2023-10-29 06:14:36.871036,40,369650.0,0.02
gap_pobreza,mean,P,2018-08-15,2023-10-29 06:14:36.871036,40,2498420.0,0.02
gap_pobreza,median,P,2018-08-15,2023-10-29 06:14:36.871036,40,152310.0,0.02
CBA,mean,P,2018-11-15,2023-10-29 06:22:17.797239,40,717700.0,0.02
CBA,median,P,2018-11-15,2023-10-29 06:22:17.797239,40,156790.0,0.02
CBT,mean,P,2018-11-15,2023-10-29 06:22:17.797239,40,1814480.0,0.02
CBT,median,P,2018-11-15,2023-10-29 06:22:17.797239,40,390440.0,0.02
CB_EQUIV,mean,P,2018-11-15,2023-10-29 06:22:17.797239,40,16.467,0.02
CB_EQUIV,median,P,2018-11-15,2023-10-29 06:22:17.797239,40,3.56,0.02
Indigencia,mean,P,2018-11-15,2023-10-29 06:22:17.797239,40,0.0963,0.02
Indigencia,sum,P,2018-11-15,2023-10-29 06:22:17.797239,40,756950.0,0.02
P47T_hogar,mean,P,2018-11-15,2023-10-29 06:22:17.797239,40,4730730.0,0.02
P47T_hogar,median,P,2018-11-15,2023-10-29 06:22:17.797239,40,447680.0,0.02
P47T_hogar,q10,P,2018-11-15,2023-10-29 06:22:17.797239,40,144320.0,0.02
P47T_hogar,q25,P,2018-11-15,2023-10-29 06:22:17.797239,40,271820.0,0.02
P47T_hogar,q75,P,2018-11-15,2023-10-29 06:22:17.797239,40,693570.0,0.02
P47T_hogar,q90,P,2018-11-15,2023-10-29 06:22:17.797239,40,994700.0,0.02
P47T_persona,mean,P,2018-11-15,2023-10-29 06:22:17.797239,40,110880.0,0.02
P47T_persona,median,P,2018-11-15,2023-10-29 06:22:17.797239,40,41760.0,0.02
P47T_persona,q10,P,2018-11-15,2023-10-29 06:22:17.797239,40,0.0,0.02
P47T_persona,q25,P,2018-11-15,2023-10-29 06:22:17.797239,40,0.0,0.02
P47T_persona,q75,P,2018-11-15,2023-10-29 06:22:17.797239,40,178250.0,0.02
P47T_persona,q90,P,2018-11-15,2023-10-29 06:22:17.797239,40,317000.0,0.02
Pobreza,mean,P,2018-11-15,2023-10-29 06:22:17.797239,40,0.401,0.02
Pobreza,sum,P,2018-11-15,2023-10-29 06:22:17.797239,40,3151150.0,0.02
Total,mean,P,2018-11-15,2023-10-29 06:22:17.797239,40,1.0,0.02
Total,sum,P,2018-11-15,2023-10-29 06:22:17.797239,40,7858150.0,0.02
gap_indigencia,mean,P,2018-11-15,2023-10-29 06:22:17.797239,40,4013030.0,0.02
gap_indigencia,median,P,2018-11-15,2023-10-29 06:22:17.797239,40,289710.0,0.02
